,team1,team1pts,team2,team2pts,1GP,1W,1L,1MIN,1OffRtg,1DefRtg,1NetRtg,1AST%,1AST/TO,1ASTRatio,1OREB%,1DREB%,1REB%,1TOV%,1eFG%,1TS%,1PACE,1PIE,2GP,2W,2L,2MIN,2OffRtg,2DefRtg,2NetRtg,2AST%,2AST/TO,2ASTRatio,2OREB%,2DREB%,2REB%,2TOV%,2eFG%,2TS%,2PACE,2PIE,net
0,Milwaukee Bucks,127,Toronto Raptors,131,15,8,7,725.0,108.2,108.3,-0.1,59.4,1.55,17.4,24.0,73.5,49.2,14.9,53.4,58.1,97.09,49.4,15,10,5,730.0,111.0,105.4,5.6,55.2,1.79,16.6,28.1,72.2,50.3,12.6,51.7,55.6,99.39,52.7,-4
1,Portland Trail Blazers,124,Chicago Bulls,120,16,11,5,773.0,114.6,110.7,3.9,50.8,1.62,16.3,28.1,72.5,51.0,13.5,55.0,58.2,97.15,51.7,15,5,10,745.0,107.5,112.9,-5.4,60.6,1.73,17.6,24.2,75.7,49.2,13.8,51.7,55.4,99.90,46.4,4
2,Los Angeles Lakers,96,Minnesota Timberwolves,114,15,8,7,725.0,104.5,107.7,-3.2,59.8,1.54,17.4,27.2,73.2,50.2,15.6,51.6,54.2,100.01,48.9,17,9,8,816.0,113.9,109.4,4.5,53.3,2.06,16.8,30.3,73.3,51.1,11.2,51.6,55.9,96.29,52.4,-18
3,Portland Trail Blazers,110,Cleveland Cavaliers,127,16,11,5,773.0,114.6,110.7,3.9,50.8,1.62,16.3,28.1,72.5,51.0,13.5,55.0,58.2,97.15,51.7,14,6,8,672.0,107.0,112.9,-6.0,60.0,1.56,17.2,23.5,70.3,47.1,14.7,51.6,56.0,101.43,47.2,-17
4,San Antonio Spurs,100,New York Knicks,91,16,9,7,768.0,105.2,100.5,4.7,61.5,1.80,17.9,26.2,74.3,50.1,13.6,50.3,53.8,95.56,53.7,16,5,11,788.0,106.4,110.9,-4.4,58.2,1.60,17.5,25.8,72.8,50.0,14.9,52.7,56.2,97.52,48.7,9
5,Atlanta Hawks,103,Phoenix Suns,104,15,5,10,720.0,105.0,110.8,-5.9,61.2,1.47,17.0,28.1,72.0,49.4,16.0,50.2,54.3,98.33,45.3,14,4,10,672.0,104.3,112.1,-7.8,61.3,1.41,17.0,27.6,73.4,49.6,16.5,50.6,54.4,98.21,44.2,-1
6,Charlotte Hornets,131,Sacramento Kings,111,14,8,6,672.0,111.8,106.5,5.3,52.2,1.74,15.8,27.8,77.4,52.0,12.2,52.0,55.6,97.96,51.7,14,4,10,672.0,103.7,111.0,-7.2,53.8,1.46,16.2,25.6,73.0,48.8,14.9,51.2,53.9,97.64,45.0,20
7,Memphis Grizzlies,105,Los Angeles Clippers,113,13,6,7,624.0,106.3,107.0,-0.7,57.2,1.40,16.4,29.8,72.5,50.9,16.0,51.1,55.3,96.85,48.3,15,9,6,720.0,109.4,107.8,1.6,59.8,1.56,17.6,25.7,69.6,48.2,15.3,53.6,57.5,102.83,51.6,-8
8,Houston Rockets,116,Orlando Magic,98,14,10,4,672.0,112.6,107.4,5.2,56.0,1.66,16.4,26.2,79.8,51.6,13.3,53.9,57.4,98.43,50.8,13,3,10,624.0,110.3,112.6,-2.2,59.8,1.68,17.8,29.4,70.6,49.6,14.7,52.2,55.8,97.77,48.3,18
9,San Antonio Spurs,106,Philadelphia 76ers,112,16,9,7,768.0,105.2,100.5,4.7,61.5,1.80,17.9,26.2,74.3,50.1,13.6,50.3,53.8,95.56,53.7,12,7,5,576.0,109.5,104.0,5.5,60.3,1.39,17.4,28.7,74.2,52.8,17.1,53.9,58.7,97.21,54.9,-6
